timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754930438098,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930438102,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930444937,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3657,880,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,5,0,0
1754930444943,4,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3621,874,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,4,0,0
1754930439522,40,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,15612,3399,6,7,null,0,6847,1
1754930439523,10,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,10,0,1
1754930439533,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,9,0,0
1754930446388,13,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3657,880,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,13,0,0
1754930446402,8,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3621,874,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,8,0,0
1754930440675,11,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15659,3399,6,7,null,0,6796,1
1754930440676,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930440679,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930447474,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3674,880,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,4,0,0
1754930447479,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3651,874,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,3,0,0
1754930441197,13,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,15918,3397,6,7,null,0,6790,2
1754930441197,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,2
1754930441201,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930447991,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3663,880,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-SW-02,5,0,0
1754930447996,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3639,873,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-3,3,0,0
1754930442124,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,15659,3399,6,7,null,0,6794,1
1754930442125,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930442129,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930448922,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3674,880,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,4,0,0
1754930448927,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3651,874,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,3,0,0
1754930443615,38,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,16226,3398,6,6,null,0,6844,1
1754930443616,12,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,7,http://localhost:8090/jpetstore/actions/Catalog.action,11,0,1
1754930443628,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3785,848,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,9,0,0
1754930450480,9,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3976,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-02,9,0,0
1754930450489,8,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-21,8,0,0
1754930444948,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15927,3399,6,6,null,0,6811,1
1754930444949,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,7,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930444952,3,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3499,848,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,2,0,0
1754930451763,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3963,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,4,0,0
1754930451768,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-15,2,0,0
1754930446410,13,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,16184,3397,6,6,null,0,6795,1
1754930446411,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,7,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930446414,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3785,848,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930453209,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3950,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-01,5,0,0
1754930453214,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3618,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-4,3,0,0
1754930447482,13,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,16515,3397,6,6,null,0,6759,1
1754930447483,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,7,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930447487,3,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4089,848,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1754930454245,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3969,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-BD-01,5,0,0
1754930454251,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3626,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-6,2,0,0
1754930448000,45,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,15612,3399,6,6,null,0,6779,1
1754930448001,11,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,7,http://localhost:8090/jpetstore/actions/Catalog.action,11,0,1
1754930448012,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3503,849,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,9,0,0
1754930454796,14,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,14,0,0
1754930454811,11,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,11,0,0
1754930448931,11,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,16557,3397,6,6,null,0,6824,1
1754930448932,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,7,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930448935,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4089,848,6,7,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1754930455758,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3995,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-DL-01,4,0,0
1754930455763,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3642,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-9,3,0,0
1754930450498,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,15612,3399,6,6,null,0,6761,1
1754930450498,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930450501,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930457264,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,4,0,0
1754930457268,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,3,0,0
1754930451770,14,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,17229,3398,6,6,null,0,6803,1
1754930451771,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930451774,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4089,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1754930458578,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4664,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-RT-02,5,0,0
1754930458584,4,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3645,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-25,4,0,0
1754930453217,45,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,16185,3397,6,6,null,0,6777,1
1754930453218,9,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,9,0,1
1754930453228,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,9,0,0
1754930460013,16,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3950,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-01,16,0,0
1754930460029,11,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3619,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-5,11,0,0
1754930454253,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15659,3399,6,6,null,0,6771,1
1754930454254,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930454258,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1754930461029,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3674,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,5,0,0
1754930461034,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3651,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,2,0,0
1754930454823,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,16224,3398,6,6,null,0,6834,1
1754930454823,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930454826,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930461663,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3976,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-02,4,0,0
1754930461667,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3632,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-20,3,0,0
1754930455766,13,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,17228,3398,6,6,null,0,6804,1
1754930455767,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930455771,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4089,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1754930462574,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4664,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-RT-02,5,0,0
1754930462579,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3644,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-24,3,0,0
1754930457271,32,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,15612,3399,6,6,null,0,6835,0
1754930457272,7,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,7,0,0
1754930457280,7,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1754930464119,10,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,10,0,0
1754930464130,8,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,8,0,0
1754930458588,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15612,3399,6,6,null,0,6780,1
1754930458589,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930458592,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930465371,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,4,0,0
1754930465376,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,3,0,0
1754930460040,14,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,15926,3399,6,6,null,0,6787,1
1754930460041,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930460044,3,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,3,0,0
1754930466832,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3963,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,5,0,0
1754930466837,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3633,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-14,3,0,0
1754930461037,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,16210,3397,6,6,null,0,6774,0
1754930461038,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,0
1754930461040,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930467814,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3963,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-SW-01,5,0,0
1754930467819,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3631,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-1,3,0,0
1754930461671,46,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,16193,3397,6,6,null,0,6821,1
1754930461672,10,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,10,0,1
1754930461683,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4089,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,9,0,0
1754930468509,14,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3654,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-PO-02,14,0,0
1754930468524,13,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3619,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-8,13,0,0
1754930462583,10,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,15612,3399,6,6,null,0,6777,0
1754930462584,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,0
1754930462587,1,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1754930469362,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,4,0,0
1754930469366,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,3,0,0
1754930464138,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,16226,3398,6,6,null,0,6819,1
1754930464139,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930464143,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930470962,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3976,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-02,4,0,0
1754930470966,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-21,3,0,0
1754930465380,14,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15962,3402,6,6,null,0,6813,1
1754930465381,4,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,4,0,1
1754930465386,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930472198,6,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3992,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-SN-01,6,0,0
1754930472204,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-11,2,0,0
1754930466840,47,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,16210,3397,6,6,null,0,6777,1
1754930466841,13,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,13,0,1
1754930466854,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,9,0,0
1754930473639,15,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3963,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-SW-01,15,0,0
1754930473655,10,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3631,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-2,10,0,0
1754930467822,16,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15926,3399,6,6,null,0,6843,1
1754930467823,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930467826,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,2,0,0
1754930474671,8,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3963,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,8,0,0
1754930474679,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3633,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-14,3,0,0
1754930468537,13,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,16224,3398,6,6,null,0,6825,2
1754930468538,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,2
